,brand,year,mileage,price(USD)
766,Mazda,2020,5777,33531.3
767,Volkswagen,2020,12107,33568.92
768,Volkswagen,2020,12851,33658.02
769,Volkswagen,2020,9853,34046.1
770,Volkswagen,2020,4183,34075.8
771,Volvo,2020,13108,34135.2
772,Volkswagen,2020,20238,34372.8
773,Skoda,2020,50,34397.55
774,Audi,2020,14900,34402.5
775,Peugeot,2020,8350,34541.1
776,Volkswagen,2020,3500,34551.0
777,Volkswagen,2020,9190,34570.8
778,Skoda,2020,5681,34578.72
779,Audi,2020,9986,34600.5
780,Ford,2020,6000,34600.5
781,SEAT,2020,10,34600.5
782,Ford,2020,8000,34600.5
783,Volvo,2020,3500,34620.3
784,Volkswagen,2021,5000,55989.45
785,Audi,2021,4999,57301.2
786,Mercedes-Benz,2021,3000,57410.1
787,Peugeot,2021,4900,57789.27
788,Mercedes-Benz,2021,3000,59390.1
789,Audi,2021,4999,63241.2
790,Volkswagen,2021,15,64159.92
791,Volvo,2021,1500,64241.1
792,Volkswagen,2021,1944,64251.0
793,Volkswagen,2021,4900,64330.2
794,Volvo,2021,5000,65221.2
795,Volkswagen,2021,5000,68859.45
796,Volvo,2021,1000,69181.2
797,Volkswagen,2021,15,70987.95
798,Audi,2021,3000,72715.5
799,Audi,2021,3000,73111.5
800,Volvo,2021,10,76705.2
801,Volvo,2021,10,77081.4
802,Mercedes-Benz,2021,3000,82058.13
803,Porsche,2021,6500,82655.1
804,Ford,2011,156459,7667.55
805,Volkswagen,2011,229000,7672.5
806,Mercedes-Benz,2011,270000,7672.5
807,Volkswagen,2011,152000,7721.01
808,Nissan,2011,170800,7821.0
809,Volkswagen,2011,133000,7821.0
810,Ford,2011,125700,7821.0
811,Volkswagen,2011,126000,7821.0
812,Audi,2011,111000,7821.0
813,Volkswagen,2011,101655,7900.2
814,Hyundai,2011,89172,7900.2
815,Peugeot,2011,82102,7910.1
816,Peugeot,2011,108350,7910.1
817,SEAT,2011,86875,7910.1
818,Ford,2011,69598,7910.1
819,BMW,2011,110998,7919.01
820,SEAT,2011,80000,7919.01
821,Audi,2011,245000,7920.0
822,Mercedes-Benz,2011,124500,8019.0
823,Volkswagen,2011,147000,8118.0
824,Audi,2012,210842,8415.0
825,Hyundai,2012,100000,8504.1
826,Opel,2012,77600,8514.0
827,Volkswagen,2012,205764,8514.0
828,Dacia,2012,50000,8514.0
829,Toyota,2012,89679,8603.1
830,Volvo,2012,63000,8712.0
831,Citroen,2012,53400,8761.5
832,Opel,2012,99769,8791.2
833,Volkswagen,2012,57300,8811.0
834,Mercedes-Benz,2012,220885,8860.5
835,Ford,2012,77500,8860.5
836,Mercedes-Benz,2012,340000,8860.5
837,Ford,2012,53500,8889.21
838,Ford,2012,34900,8900.1
839,Volkswagen,2012,123559,8900.1
840,Hyundai,2012,92272,8900.1
841,Volkswagen,2012,123814,8900.1
842,Volkswagen,2012,123814,8900.1
843,Opel,2012,42000,8900.1
844,Nissan,2013,79988,9393.12
845,Ford,2013,83465,9395.1
846,Kia,2013,84367,9494.1
847,Opel,2013,116700,9546.57
848,Skoda,2013,127500,9593.1
849,Volkswagen,2013,105000,9593.1
850,Chevrolet,2013,64000,9603.0
851,MINI,2013,110700,9603.0
852,Opel,2013,196900,9603.0
853,Volkswagen,2013,114400,9682.2
854,Skoda,2013,101383,9702.0
855,Nissan,2013,117000,9751.5
856,Opel,2013,88523,9791.1
857,Volkswagen,2013,71000,9801.0
858,Volkswagen,2013,77500,9801.0
859,Volkswagen,2013,126000,9801.0
860,Volkswagen,2013,88000,9801.0
861,Nissan,2013,149711,9845.55
862,Audi,2013,91000,9850.5
863,Ford,2013,99948,9850.5
864,Volkswagen,2014,231000,9850.5
865,Renault,2014,54140,9850.5
866,Volkswagen,2014,107826,9890.1
867,Volkswagen,2014,68100,9890.1
868,Volkswagen,2014,164750,9890.1
869,Ford,2014,157599,9890.1
870,Opel,2014,48629,9890.1
871,Volkswagen,2014,120000,9895.05
872,Volkswagen,2014,137400,9899.01
873,Mitsubishi,2014,153500,9900.0
874,Volkswagen,2014,137125,10187.1
875,SEAT,2014,148300,10197.0
876,Ford,2014,70000,10296.0
877,Opel,2014,110148,10340.55
878,SEAT,2014,122500,10345.5
879,Opel,2014,122000,10385.1
880,BMW,2014,108854,10385.1
881,Volvo,2014,119969,10385.1
882,Volkswagen,2014,66842,10385.1
883,Audi,2014,150000,10395.0
884,Renault,2015,91486,9197.1
885,Hyundai,2015,24500,9256.5
886,SEAT,2015,62500,9256.5
887,Opel,2015,137533,9296.1
888,Hyundai,2015,95000,9355.5
889,Ford,2015,107000,9355.5
890,Opel,2015,96896,9385.2
891,Opel,2015,127726,9385.2
892,Opel,2015,96896,9385.2
893,Hyundai,2015,216145,9395.1
894,Hyundai,2015,216145,9395.1
895,Toyota,2015,55257,9395.1
896,Opel,2015,179999,9400.05
897,Volkswagen,2015,116889,9484.2
898,BMW,2015,188864,9583.2
899,Opel,2015,149433,9583.2
900,Opel,2015,119395,9583.2
901,Opel,2015,61927,9652.5
902,Opel,2015,65518,9682.2
903,Opel,2015,65518,9682.2
904,Fiat,2016,68600,8563.5
905,Ford,2016,82360,8593.2
906,Opel,2016,169433,8593.2
907,Renault,2016,118740,8593.2
908,Citroen,2016,133685,8593.2
909,Skoda,2016,181888,8613.0
910,Ford,2016,105521,8662.5
911,Opel,2016,176873,8692.2
912,Opel,2016,167561,8692.2
913,Opel,2016,86600,8692.2
914,Opel,2016,82210,8702.1
915,Peugeot,2016,83692,8711.01
916,SEAT,2016,49000,8712.0
917,Kia,2016,213000,8712.0
918,Peugeot,2016,20000,8726.85
919,Citroen,2016,99289,8791.2
920,Ford,2016,224587,8801.1
921,Ford,2016,192000,8811.0
922,Volkswagen,2016,168000,8811.0
923,Fiat,2017,84200,6385.5
924,Opel,2017,249905,6415.2
925,Volkswagen,2017,49500,6425.1
926,Skoda,2017,46900,6425.1
927,Volkswagen,2017,45200,6425.1
928,Volkswagen,2017,24000,6484.5
929,smart,2017,45000,6731.01
930,SEAT,2017,37700,6831.0
931,Mitsubishi,2017,44656,6880.5
932,Volkswagen,2017,59500,6900.3
933,Opel,2017,186673,6910.2
934,Opel,2017,196849,6910.2
935,Opel,2017,196849,6910.2
936,Opel,2017,162274,6910.2
937,Opel,2017,162274,6910.2
938,Citroen,2017,41600,6910.2
939,Opel,2017,204062,6920.1
940,Opel,2017,204062,6920.1
941,Opel,2017,222955,6920.1
942,Skoda,2018,63000,6929.01
943,SEAT,2018,45896,7375.5
944,Opel,2018,150533,7405.2
945,Opel,2018,171423,7405.2
946,Volkswagen,2018,31800,7474.5
947,Opel,2018,154544,7603.2
948,Opel,2018,77181,7702.2
949,Renault,2018,29783,7771.5
950,Opel,2018,214687,7811.1
951,Kia,2018,26500,7870.5
952,Opel,2018,139430,7900.2
953,Opel,2018,186121,7900.2
954,Hyundai,2018,39177,7910.1
955,smart,2018,79818,7910.1
956,Volkswagen,2018,45000,7910.1
957,Dacia,2018,59303,7910.1
958,Ford,2018,100000,7919.01
959,Opel,2018,109078,8197.2
960,SEAT,2018,189031,8207.1
961,Skoda,2018,25219,8266.5
962,Peugeot,2019,27250,10880.1
963,Opel,2019,4900,10880.1
964,Hyundai,2019,25419,10887.03
965,Peugeot,2019,26300,11078.1
966,Fiat,2019,4600,11107.8
967,Ford,2019,27517,11167.2
968,Opel,2019,8453,11325.6
969,Opel,2019,34900,11335.5
970,Dacia,2019,33692,11335.5
971,Opel,2019,59889,11355.3
972,Opel,2019,85416,11375.1
973,Opel,2019,8000,11375.1
974,Ford,2019,25900,11385.0
975,Opel,2019,22445,11563.2
976,Citroen,2019,2000,11580.03
977,smart,2019,20411,11631.51
978,Opel,2019,75949,11672.1
979,Ford,2019,13770,11731.5
980,smart,2019,13850,11761.2
981,Skoda,2019,10000,11781.0
982,Hyundai,2020,5000,12464.1
983,Volkswagen,2020,5500,12553.2
984,Mitsubishi,2020,8450,12563.1
985,Opel,2020,11281,12612.6
986,Opel,2020,15892,12612.6
987,Skoda,2020,20,12622.5
988,Fiat,2020,10,12721.5
989,Mitsubishi,2020,3397,12761.1
990,Dacia,2020,20,12786.84
991,Fiat,2020,3155,12815.55
992,Fiat,2020,10,12815.55
993,Fiat,2020,3000,12815.55
994,Fiat,2020,10,12815.55
995,Citroen,2020,1500,12820.5
996,Ford,2020,50200,12820.5
997,Ford,2020,100,12820.5
998,Renault,2020,7500,12850.2
999,Fiat,2020,15,12860.1
1000,Mitsubishi,2020,2500,12860.1
1001,Fiat,2020,7368,12860.1
1002,Skoda,2021,15,15825.15
1003,Dacia,2021,10,15830.1
1004,Renault,2021,20,15830.1
1005,Fiat,2021,10,15830.1
1006,Fiat,2021,10,15830.1
1007,Toyota,2021,5,15830.1
1008,Renault,2021,10,15830.1
1009,Kia,2021,10,15830.1
1010,Kia,2021,10,15830.1
1011,Fiat,2021,20,15830.1
1012,Kia,2021,10,15830.1
1013,Kia,2021,10,15830.1
1014,Kia,2021,10,15830.1
1015,Skoda,2021,10,16087.5
1016,Skoda,2021,20,16186.5
1017,Hyundai,2021,50,16235.01
1018,Hyundai,2021,50,16235.01
1019,Volkswagen,2021,8452,16285.5
1020,Renault,2021,10,16325.1
1021,Renault,2021,10,16325.1
1022,SEAT,2011,181443,4256.01
1023,Volkswagen,2011,195000,4256.01
1024,Opel,2011,145000,4257.0
1025,Opel,2011,194000,4257.0
1026,Citroen,2011,45500,4257.0
1027,Opel,2011,128450,4281.75
1028,Dacia,2011,174900,4306.5
1029,Audi,2011,225000,4353.03
1030,Fiat,2011,113000,4356.0
1031,Renault,2011,74000,4356.0
1032,smart,2011,101978,4356.0
1033,Opel,2011,200000,4356.0
1034,Skoda,2011,148298,4356.0
1035,Ford,2011,167000,4405.5
1036,smart,2011,92000,4405.5
1037,Opel,2011,94000,4405.5
1038,Ford,2011,137000,4435.2
1039,Hyundai,2011,183600,4445.1
1040,Ford,2011,120790,4445.1
1041,Nissan,2011,98000,4445.1
1042,Citroen,2012,146000,4851.0
1043,Ford,2012,147700,4900.5
1044,Dacia,2012,85730,4930.2
1045,Mitsubishi,2012,134000,4930.2
1046,Opel,2012,82000,4940.1
1047,Volkswagen,2012,131750,4940.1
1048,Ford,2012,145300,4940.1
1049,Chevrolet,2012,45296,4940.1
1050,Volkswagen,2012,62000,4940.1
1051,Opel,2012,189000,4940.1
1052,Opel,2012,189000,4940.1
1053,Volkswagen,2012,131128,4940.1
1054,Ford,2012,89675,4940.1
1055,Ford,2012,148000,4940.1
1056,Peugeot,2012,93000,4940.1
1057,Ford,2012,99250,4945.05
1058,Hyundai,2012,90000,4949.01
1059,Volkswagen,2012,102000,4949.01
1060,Volkswagen,2012,218199,4949.01
1061,Renault,2012,140000,4949.01
1062,SEAT,2013,89100,5841.0
1063,Toyota,2013,62000,5841.0
1064,Skoda,2013,97000,5841.0
1065,SEAT,2013,133393,5890.5
1066,Peugeot,2013,73000,5890.5
1067,Skoda,2013,109200,5910.3
1068,Renault,2013,131000,5920.2
1069,Fiat,2013,77000,5930.1
1070,Opel,2013,146000,5930.1
1071,Opel,2013,128000,5930.1
1072,SEAT,2013,61590,5930.1
1073,Renault,2013,53000,5930.1
1074,Skoda,2013,40000,5930.1
1075,Renault,2013,133950,5930.1
1076,Opel,2013,110000,5930.1
1077,Ford,2013,94000,5930.1
1078,Opel,2013,77000,5930.1
1079,SEAT,2013,103000,5935.05
1080,Opel,2013,41000,5939.01
1081,Ford,2013,65000,5939.01
1082,Volkswagen,2014,200000,6138.0
1083,Opel,2014,150000,6138.0
1084,Skoda,2014,107900,6138.0
1085,Volkswagen,2014,70200,6138.0
1086,Opel,2014,56000,6138.0
1087,Renault,2014,32900,6187.5
1088,Fiat,2014,62000,6187.5
1089,Opel,2014,80000,6217.2
1090,Mitsubishi,2014,8150,6232.05
1091,Fiat,2014,90000,6286.5
1092,Fiat,2014,44000,6326.1
1093,Opel,2014,98700,6336.0
1094,Ford,2014,210000,6336.0
1095,Renault,2014,109144,6385.5
1096,Hyundai,2014,48651,6413.22
1097,Nissan,2014,94690,6425.1
1098,Volkswagen,2014,70000,6425.1
1099,Renault,2014,82500,6430.05
1100,Hyundai,2014,102000,6434.01
1101,smart,2014,73572,6435.0
1102,Suzuki,2015,94493,6435.0
1103,Citroen,2015,32600,6435.0
1104,Peugeot,2015,85000,6484.5
1105,Volkswagen,2015,63041,6514.2
1106,Opel,2015,66800,6524.1
1107,Renault,2015,35526,6524.1
1108,Peugeot,2015,31490,6524.1
1109,Citroen,2015,104000,6533.01
1110,Hyundai,2015,81380,6534.0
1111,Dacia,2015,55000,6588.45
1112,Opel,2015,60100,6623.1
1113,Nissan,2015,73390,6632.01
1114,Citroen,2015,113386,6633.0
1115,Hyundai,2015,87070,6633.0
1116,Opel,2015,115900,6682.5
1117,Citroen,2015,114859,6722.1
1118,Citroen,2015,117716,6722.1
1119,SEAT,2015,56850,6727.05
1120,Ford,2015,92000,6732.0
1121,Fiat,2016,70000,5742.0
1122,Fiat,2016,60000,5890.5
1123,Volkswagen,2016,89329,5919.21
1124,Volkswagen,2016,52266,5920.2
1125,Ford,2016,93000,5930.1
1126,Opel,2016,84815,5930.1
1127,SEAT,2016,88900,5935.05
1128,Fiat,2016,58000,5939.01
1129,Renault,2016,99000,5939.01
1130,Hyundai,2016,48000,6038.01
1131,Citroen,2016,140000,6088.5
1132,Renault,2016,63871,6128.1
1133,Opel,2016,161600,6128.1
1134,Skoda,2016,78000,6236.01
1135,Opel,2016,135400,6237.0
1136,Ford,2016,180000,6286.5
1137,Skoda,2016,77082,6286.5
1138,Fiat,2016,122000,6336.0
1139,Fiat,2016,122000,6336.0
1140,Volkswagen,2016,31681,6336.0
1141,BMW,2017,17200,23166.0
1142,BMW,2017,52240,23215.5
1143,Land,2017,57000,23264.01
1144,Skoda,2017,74771,23319.45
1145,Opel,2017,18000,23562.0
1146,BMW,2017,88730,23621.4
1147,Land,2017,59147,23651.1
1148,BMW,2017,132000,23759.01
1149,Mazda,2017,29682,23986.71
1150,BMW,2017,42164,24076.8
1151,BMW,2017,41620,24205.5
1152,BMW,2017,80000,24254.01
1153,BMW,2017,80000,24254.01
1154,Volvo,2017,53466,24255.0
1155,Skoda,2017,110629,24354.0
1156,Mercedes-Benz,2017,53000,24749.01
1157,Peugeot,2017,57200,25136.1
1158,BMW,2017,60334,25175.7
1159,MINI,2017,35800,25670.7
1160,Opel,2017,8000,25730.1
1161,Suzuki,2018,26591,18513.0
1162,MINI,2018,7724,18699.12
1163,Audi,2018,34534,18740.7
1164,BMW,2018,64648,18760.5
1165,BMW,2018,102150,18760.5
1166,MINI,2018,19050,18800.1
1167,Volkswagen,2018,30149,19265.4
1168,Volkswagen,2018,13644,19265.4
1169,Volkswagen,2018,95462,19265.4
1170,Opel,2018,10000,19285.2
1171,Opel,2018,10000,19602.0
1172,Opel,2018,7200,19602.0
1173,MINI,2018,20612,19631.7
1174,Toyota,2018,45850,19681.2
1175,MINI,2018,30018,19730.7
1176,MINI,2018,45000,19730.7
1177,MINI,2018,25803,19760.4
1178,Audi,2018,73215,19790.1
1179,Opel,2018,14900,19790.1
1180,Opel,2018,4500,19790.1
1181,Mazda,2019,60000,22769.01
1182,Opel,2019,8080,23314.5
1183,Opel,2019,4500,23562.0
1184,Mercedes-Benz,2019,60000,23759.01
1185,Opel,2019,9852,24205.5
1186,BMW,2019,18350,24255.0
1187,Toyota,2019,6484,24255.0
1188,Skoda,2019,2133,24354.0
1189,Opel,2019,51300,24730.2
1190,SEAT,2019,28680,25225.2
1191,BMW,2019,32990,25443.0
1192,BMW,2019,5477,25601.4
1193,Ford,2019,14662,25641.0
1194,Toyota,2019,80304,25730.1
1195,Audi,2019,27000,25739.01
1196,Ford,2019,13143,25938.0
1197,Toyota,2019,33636,26106.3
1198,Toyota,2019,22044,26136.0
1199,Mazda,2019,8364,26631.0
1200,Mazda,2019,9485,27126.0
1201,Audi,2021,15,36531.0
1202,Audi,2021,4,36531.0
1203,Audi,2021,11,36531.0
1204,Ford,2021,1523,37392.3
1205,Mazda,2021,6200,37610.1
1206,Skoda,2021,2500,37866.51
1207,Audi,2021,12,38105.1
1208,BMW,2021,18800,38560.5
1209,Audi,2021,14,39194.1
1210,Volkswagen,2021,10,39501.0
1211,Nissan,2021,101,39580.2
1212,Nissan,2021,101,39580.2
1213,Audi,2021,10,40491.0
1214,Skoda,2021,3000,41401.8
1215,Skoda,2021,1,44025.3
1216,Ford,2021,9500,45193.5
1217,SEAT,2021,1,45530.1
1218,Skoda,2021,4999,45530.1
1219,SEAT,2021,2545,46520.1
1220,Land,2021,2184,46529.01
1221,MINI,2011,80000,5940.0
1222,Opel,2011,235606,6038.01
1223,Renault,2011,146400,6039.0
1224,Volkswagen,2011,131000,6138.0
1225,Volkswagen,2011,173100,6138.0
1226,Ford,2011,33740,6212.25
1227,Volkswagen,2011,99800,6227.1
1228,Volkswagen,2011,68223,6236.01
1229,Mazda,2011,178000,6236.01
1230,Opel,2011,91000,6285.51
1231,Suzuki,2011,45232,6326.1
1232,Volkswagen,2011,111500,6326.1
1233,Opel,2011,150000,6326.1
1234,Volkswagen,2011,140500,6326.1
1235,Opel,2011,154000,6335.01
1236,Audi,2011,134000,6336.0
1237,Citroen,2011,49000,6336.0
1238,Renault,2011,65300,6375.6
1239,Volkswagen,2011,132530,6385.5
1240,BMW,2011,96000,6385.5
1241,Opel,2012,181662,6880.5
1242,Renault,2012,98000,6880.5
1243,Renault,2012,98000,6880.5
1244,Volkswagen,2012,85854,6880.5
1245,Opel,2012,144000,6880.5
1246,Toyota,2012,120850,6920.1
1247,smart,2012,59129,6920.1
1248,SEAT,2012,73190,6920.1
1249,Volkswagen,2012,161000,6920.1
1250,Skoda,2012,33400,6920.1
1251,BMW,2012,206000,6920.1
1252,Skoda,2012,114000,6920.1
1253,Volvo,2012,170000,6920.1
1254,Opel,2012,93966,6920.1
1255,Volkswagen,2012,3000,6920.1
1256,Volkswagen,2012,111100,6920.1
1257,Volkswagen,2012,120521,6925.05
1258,Opel,2012,154650,6928.0199999999995
1259,Volkswagen,2012,55000,6929.01
1260,BMW,2012,208011,6929.01
1261,Ford,2013,149000,7910.1
1262,Opel,2013,74000,7910.1
1263,SEAT,2013,158000,7910.1
1264,Opel,2013,79000,7910.1
1265,Skoda,2013,103000,7910.1
1266,Toyota,2013,26000,7910.1
1267,Volkswagen,2013,112152,7915.05
1268,Peugeot,2013,103937,7917.03
1269,Opel,2013,102200,7919.01
1270,Volkswagen,2013,56350,7919.01
1271,Skoda,2013,150000,7919.01
1272,Hyundai,2013,40000,7919.01
1273,Peugeot,2013,58600,7919.01
1274,Ford,2013,223000,7920.0
1275,Volkswagen,2013,150000,7920.0
1276,Mazda,2013,93288,8019.0
1277,Volkswagen,2013,40950,8019.0
1278,Volkswagen,2013,132170,8068.5
1279,Volvo,2013,128893,8118.0
1280,Opel,2013,68000,8207.1
1281,MINI,2014,71900,8117.01
1282,Renault,2014,83663,8117.01
1283,Peugeot,2014,69000,8118.0
1284,Mercedes-Benz,2014,254896,8207.1
1285,Ford,2014,63320,8254.62
1286,Renault,2014,72000,8315.01
1287,Renault,2014,378600,8316.0
1288,Peugeot,2014,100000,8316.0
1289,Opel,2014,123650,8365.5
1290,Volkswagen,2014,166265,8365.5
1291,SEAT,2014,81209,8365.5
1292,SEAT,2014,65000,8405.1
1293,Opel,2014,150000,8412.03
1294,Renault,2014,38000,8415.0
1295,Renault,2014,38000,8415.0
1296,Renault,2014,38200,8415.0
1297,Hyundai,2014,88480,8454.6
1298,Opel,2014,119000,8513.01
1299,Hyundai,2014,55000,8612.01
1300,Ford,2014,53600,8613.0
1301,Ford,2015,293000,8761.5
1302,Audi,2015,212000,8801.1
1303,Volkswagen,2015,80000,8811.0
1304,Peugeot,2015,62480,8811.0
1305,Renault,2015,62301,8811.0
1306,Citroen,2015,92000,8811.0
1307,Honda,2015,136000,8811.0
1308,Volkswagen,2015,68000,8860.5
1309,Opel,2015,80500,8900.1
1310,Citroen,2015,19765,8900.1
1311,SEAT,2015,25000,8900.1
1312,Kia,2015,74750,8900.1
1313,Opel,2015,36991,8900.1
1314,Dacia,2015,53000,8909.01
1315,Opel,2015,67500,8909.01
1316,MINI,2015,101000,8909.01
1317,Nissan,2015,70620,9207.0
1318,Volkswagen,2015,85500,9256.5
1319,Volkswagen,2015,131150,9296.1
1320,SsangYong,2016,74950,8395.2
1321,Peugeot,2016,8500,8405.1
1322,Ford,2016,28100,8405.1
1323,Fiat,2016,41500,8415.0
1324,MINI,2016,79000,8415.0
1325,Toyota,2016,30518,8424.9
1326,Ford,2016,33300,8464.5
1327,Ford,2016,74500,8504.1
1328,Ford,2016,81000,8504.1
1329,Volkswagen,2016,50000,8505.09
1330,Ford,2016,23000,8514.0
1331,smart,2016,40000,8603.1
1332,Peugeot,2016,63588,8612.01
1333,Renault,2016,38000,8662.5
1334,Kia,2016,66371,8702.1
1335,Peugeot,2016,43530,8712.0
1336,Volkswagen,2016,63419,8712.0
1337,Opel,2016,41000,8751.6
1338,Renault,2016,106379,8791.2
1339,SEAT,2016,60000,8801.1
1340,Skoda,2017,38211,6583.5
1341,Skoda,2017,51491,6599.34
1342,Volkswagen,2017,34246,6622.11
1343,Skoda,2017,34067,6652.8
1344,Volkswagen,2017,66663,6680.5199999999995
1345,Skoda,2017,181468,6709.23
1346,Volkswagen,2017,29586,6712.2
1347,Volkswagen,2017,68500,6721.11
1348,Volkswagen,2017,49896,6722.1
1349,Volkswagen,2017,59674,6727.05
1350,Volkswagen,2017,67400,6732.0
1351,Toyota,2017,34000,6771.6
1352,Volkswagen,2017,42927,6779.5199999999995
1353,Volkswagen,2017,49712,6780.51
1354,Volkswagen,2017,40307,6780.51
1355,Volkswagen,2017,54901,6811.2
1356,Volkswagen,2017,63500,6820.11
1357,Volkswagen,2017,34658,6821.1
1358,Volkswagen,2017,41835,6821.1
1359,Volkswagen,2017,29517,6829.0199999999995
1360,Kia,2018,17450,7821.0
1361,Volkswagen,2018,59210,7909.11
1362,Toyota,2018,21200,7910.1
1363,Volkswagen,2018,22000,7910.1
1364,Skoda,2018,29800,7917.03
1365,Volkswagen,2018,59969,7917.03
1366,Volkswagen,2018,123865,7917.03
1367,Toyota,2018,11390,8137.8
1368,Mitsubishi,2018,11095,8217.0
1369,Skoda,2018,42000,8306.1
1370,Renault,2018,25500,8316.0
1371,Toyota,2018,48200,8365.5
1372,Toyota,2018,65500,8365.5
1373,Mitsubishi,2018,12700,8405.1
1374,smart,2018,28951,8405.1
1375,Volkswagen,2018,75489,8410.05
1376,Skoda,2018,125900,8415.0
1377,Opel,2018,57922,8504.1
1378,Renault,2018,110800,8553.6
1379,Volkswagen,2018,54497,8590.23
1380,Renault,2019,8745,9860.4
1381,Renault,2019,8852,9860.4
1382,Renault,2019,6478,9860.4
1383,Opel,2019,21000,9865.35
1384,Fiat,2019,15924,9880.2
1385,Fiat,2019,8800,9880.2
1386,Hyundai,2019,39550,9880.2
1387,Toyota,2019,15190,9890.1
1388,Peugeot,2019,35666,9984.15
1389,Peugeot,2019,27122,9984.15
1390,Renault,2019,5500,10098.0
1391,smart,2019,18250,10197.0
1392,Hyundai,2019,39880,10256.4
1393,Hyundai,2019,38118,10286.1
1394,Toyota,2019,33359,10335.6
1395,Peugeot,2019,15555,10380.15
1396,Peugeot,2019,13899,10380.15
1397,Peugeot,2019,27998,10380.15
1398,Peugeot,2019,6985,10380.15
1399,Citroen,2019,8600,10385.1
1400,SEAT,2020,12349,21433.5
1401,SEAT,2020,8491,22225.5
1402,Mazda,2020,20,22270.05
1403,Mercedes-Benz,2020,25000,22651.2
1404,SEAT,2020,16326,22730.4
1405,SEAT,2020,11326,22730.4
1406,SEAT,2020,12430,22730.4
1407,Ford,2020,8905,22763.07
1408,Mercedes-Benz,2020,11404,23641.2
1409,SEAT,2020,12500,23720.4
1410,Hyundai,2020,25,23750.1
1411,SEAT,2020,10748,24007.5
1412,Hyundai,2020,20,24199.56
1413,SEAT,2020,11663,24205.5
1414,SEAT,2020,15430,24205.5
1415,Volkswagen,2020,20085,24205.5
1416,Volkswagen,2020,17271,24205.5
1417,SEAT,2020,20810,24403.5
1418,Mercedes-Benz,2020,6820,24631.2
1419,SEAT,2020,1051,24710.4
1420,Kia,2021,20,12315.6
1421,Kia,2021,50,12563.1
1422,Renault,2021,662,12662.1
1423,Ford,2021,50,12664.08
1424,Hyundai,2021,650,12761.1
1425,Fiat,2021,10,12860.1
1426,Fiat,2021,10,12860.1
1427,Fiat,2021,10,12860.1
1428,Opel,2021,100,12860.1
1429,Renault,2021,1250,13157.1
1430,Kia,2021,20,13206.6
1431,Kia,2021,20,13206.6
1432,Renault,2021,2500,13256.1
1433,Toyota,2021,5,13256.1
1434,Hyundai,2021,55,13256.1
1435,Fiat,2021,49,13256.1
1436,Hyundai,2021,11,13256.1
1437,Toyota,2021,1500,13345.2
1438,Hyundai,2021,990,13355.1
1439,Nissan,2011,148000,5826.15
1440,MINI,2011,119000,5840.01
1441,Peugeot,2011,97610,5841.0
1442,smart,2011,65200,5841.0
1443,Fiat,2011,25859,5930.1
1444,Opel,2011,105867,5930.1
1445,SEAT,2011,79900,5930.1
1446,Fiat,2011,159000,5930.1
1447,smart,2011,65000,5930.1
1448,SEAT,2011,134165,5930.1
1449,Chevrolet,2011,73670,5939.01
1450,Ford,2011,155000,5939.01
1451,Volkswagen,2011,80200,5939.01
1452,smart,2011,45000,5939.01
1453,Ford,2011,154000,5939.01
1454,Toyota,2011,113000,5939.01
1455,Mercedes-Benz,2011,108123,5939.01
1456,Mazda,2011,244800,5939.01
1457,Audi,2011,165500,5939.01
1458,Alfa,2011,120000,5940.0
1459,Volkswagen,2012,79000,6138.0
1460,Volvo,2012,169473,6138.0
1461,smart,2012,28500,6187.5
1462,smart,2012,44500,6187.5
1463,Nissan,2012,139000,6237.0
1464,Opel,2012,131000,6295.41
1465,Nissan,2012,101383,6335.01
1466,Audi,2012,158000,6335.01
1467,Volkswagen,2012,29700,6336.0
1468,Peugeot,2012,142600,6375.6
1469,Opel,2012,76449,6385.5
1470,Volkswagen,2012,99200,6405.3
1471,Ford,2012,155642,6405.3
1472,Citroen,2012,88374,6415.2
1473,Opel,2012,42005,6420.15
1474,Opel,2012,87810,6425.1
1475,SEAT,2012,75000,6425.1
1476,Chevrolet,2012,85000,6425.1
1477,Nissan,2012,83864,6425.1
1478,Volkswagen,2012,146211,6434.01
1479,Renault,2013,153000,7078.5
1480,MINI,2013,220000,7128.0
1481,Ford,2013,49500,7128.0
1482,Peugeot,2013,241000,7177.5
1483,Volkswagen,2013,130000,7227.0
1484,Chevrolet,2013,46298,7276.5
1485,SEAT,2013,52447,7306.2
1486,Volkswagen,2013,151395,7325.01
1487,Nissan,2013,142067,7326.0
1488,Opel,2013,84000,7365.6
1489,Volkswagen,2013,96500,7375.5
1490,Volkswagen,2013,178500,7395.3
1491,Volkswagen,2013,63125,7395.3
1492,Volkswagen,2013,214364,7405.2
1493,Volkswagen,2013,167580,7414.11
1494,MINI,2013,111072,7415.1
1495,Nissan,2013,160372,7415.1
1496,Opel,2013,106212,7415.1
1497,Opel,2013,32300,7415.1
