,price,brand,year,mileage
2403,10200,nissan,2018,68926.342
2404,9500,nissan,2018,66865.213
2405,10500,nissan,2018,66187.824
2406,10500,nissan,2018,66195.869
2407,3500,nissan,2016,186187.044
2408,9300,nissan,2018,84086.34
2409,14100,nissan,2016,35463.969
2410,2425,nissan,2012,260394.124
2411,925,nissan,2012,134705.48
2412,11000,nissan,2016,60506.445
2413,11000,nissan,2016,102554.442
2414,2100,nissan,2013,250527.736
2415,800,nissan,2012,377780.328
2416,20400,nissan,2018,38846.087
2417,375,nissan,2017,1.609
2418,3000,nissan,2015,213441.895
2419,15100,nissan,2017,45179.111
2420,4000,nissan,2015,120523.754
2421,19500,nissan,2017,85526.395
2422,22600,nissan,2017,151661.122
2423,6500,nissan,2014,105582.58
2424,11800,nissan,2012,149440.702
2425,20500,nissan,2017,41702.062
2426,14200,nissan,2018,60868.47
2427,22000,nissan,2018,22324.875
2428,16200,nissan,2018,9692.616
2429,4800,nissan,2016,123553.501
2430,16000,nissan,2018,48928.081
2431,14300,nissan,2018,72186.17599999999
2432,16800,nissan,2019,68216.773
2433,11900,nissan,2018,26995.802
2434,3000,nissan,2015,160525.103
2435,15000,nissan,2019,55819.428
2436,15200,nissan,2019,49430.089
2437,18000,nissan,2017,85881.984
2438,22700,nissan,2016,34242.738
2439,3800,nissan,2015,131453.691
2440,5475,nissan,2018,53174.231999999996
2441,11400,nissan,2018,16688.548
2442,28100,nissan,2018,14302.401
2443,3500,nissan,2017,205598.02
2444,15200,nissan,2016,95960.76
2445,1950,nissan,2015,135115.775
2446,13400,nissan,2016,74300.402
2447,12500,nissan,2018,55446.14
2448,16500,nissan,2018,49225.746
2449,16500,nissan,2018,64065.553
2450,16500,nissan,2018,65034.171
2451,13900,nissan,2018,57108.237
2452,13900,nissan,2018,59650.457
2453,1500,nissan,2013,158299.856
2454,16500,nissan,2018,55735.76
2455,13900,nissan,2018,62364.84
2456,16500,nissan,2018,56059.169
2457,13900,nissan,2018,56419.585
2458,12400,nissan,2018,60725.269
2459,13000,nissan,2018,44228.192
2460,16500,nissan,2018,60260.268
2461,13900,nissan,2018,64033.373
2462,16500,nissan,2018,59072.826
2463,13900,nissan,2018,58257.063
2464,13900,nissan,2018,62047.867
2465,13900,nissan,2018,64174.965
2466,12100,nissan,2018,67339.868
2467,16500,nissan,2018,63481.486
2468,16500,nissan,2018,64686.627
2469,13900,nissan,2018,55586.123
2470,3700,nissan,2015,122055.522
2471,18800,nissan,2019,50076.907
2472,9200,nissan,2018,54397.072
2473,30100,nissan,2019,49233.791
2474,9200,nissan,2018,54594.979
2475,11100,nissan,2019,64937.631
2476,13900,nissan,2018,71299.617
2477,9100,nissan,2018,53222.502
2478,22800,nissan,2019,39130.88
2479,13900,nissan,2018,68385.718
2480,12600,nissan,2019,53896.673
2481,9200,nissan,2018,63679.393
2482,12100,nissan,2019,59491.166
2483,9200,nissan,2018,66322.98
2484,2300,nissan,2019,1.609
2485,13900,nissan,2018,66836.251
2486,9500,nissan,2019,31610.414
2487,13900,nissan,2018,64237.716
2488,1700,nissan,2019,53545.911
2489,13900,nissan,2018,64776.731
2490,10400,nissan,2019,40649.776
2491,9200,nissan,2018,57404.293
2492,7400,nissan,2019,57137.199
2493,9200,nissan,2018,53140.443
2494,7800,nissan,2019,37986.881
2495,9200,nissan,2018,55595.777
2496,9200,nissan,2018,50834.746
2497,9200,nissan,2018,52384.212999999996
2498,9200,nissan,2018,50475.939
